Points_0,Points_1,Points_2,Points_Magnitude,arc_length,phi,Point ID,vtkValidPointMask
0.298,0.5,0,0.582069,0.298,0.0480285,298,1
0.299,0.5,0,0.582581,0.299,0.0480763,299,1
0.3,0.5,0,0.583095,0.3,0.0481241,300,1
0.301,0.5,0,0.58361,0.301,0.048172,301,1
0.302,0.5,0,0.584127,0.302,0.0482198,302,1
0.303,0.5,0,0.584644,0.303,0.0482676,303,1
0.304,0.5,0,0.585163,0.304,0.0483155,304,1
0.305,0.5,0,0.585683,0.305,0.0483633,305,1
0.306,0.5,0,0.586205,0.306,0.0484111,306,1
0.307,0.5,0,0.586727,0.307,0.048459,307,1
0.308,0.5,0,0.587251,0.308,0.0485068,308,1
0.309,0.5,0,0.587776,0.309,0.0485546,309,1
0.31,0.5,0,0.588303,0.31,0.0486025,310,1
0.311,0.5,0,0.58883,0.311,0.0486503,311,1
0.312,0.5,0,0.589359,0.312,0.0486981,312,1
0.313,0.5,0,0.589889,0.313,0.04875,313,1
0.314,0.5,0,0.59042,0.314,0.0488059,314,1
0.315,0.5,0,0.590953,0.315,0.0488619,315,1
0.316,0.5,0,0.591486,0.316,0.0489178,316,1
0.317,0.5,0,0.592021,0.317,0.0489737,317,1
0.318,0.5,0,0.592557,0.318,0.0490296,318,1
0.319,0.5,0,0.593094,0.319,0.0490856,319,1
0.32,0.5,0,0.593633,0.32,0.0491415,320,1
0.321,0.5,0,0.594173,0.321,0.0491974,321,1
0.322,0.5,0,0.594713,0.322,0.0492533,322,1
0.323,0.5,0,0.595255,0.323,0.0493092,323,1
0.324,0.5,0,0.595799,0.324,0.0493652,324,1
0.325,0.5,0,0.596343,0.325,0.0494211,325,1
0.326,0.5,0,0.596889,0.326,0.049477,326,1
0.327,0.5,0,0.597435,0.327,0.0495329,327,1
0.328,0.5,0,0.597983,0.328,0.0495889,328,1
0.329,0.5,0,0.598532,0.329,0.0496531,329,1
0.33,0.5,0,0.599083,0.33,0.0497184,330,1
0.331,0.5,0,0.599634,0.331,0.0497838,331,1
0.332,0.5,0,0.600187,0.332,0.0498492,332,1
0.333,0.5,0,0.60074,0.333,0.0499146,333,1
0.334,0.5,0,0.601295,0.334,0.04998,334,1
0.335,0.5,0,0.601851,0.335,0.0500453,335,1
0.336,0.5,0,0.602408,0.336,0.0501107,336,1
0.337,0.5,0,0.602967,0.337,0.0501761,337,1
0.338,0.5,0,0.603526,0.338,0.0502415,338,1
0.339,0.5,0,0.604087,0.339,0.0503069,339,1
0.34,0.5,0,0.604649,0.34,0.0503722,340,1
0.341,0.5,0,0.605212,0.341,0.0504376,341,1
0.342,0.5,0,0.605776,0.342,0.050503,342,1
0.343,0.5,0,0.606341,0.343,0.0505684,343,1
0.344,0.5,0,0.606907,0.344,0.0506365,344,1
0.345,0.5,0,0.607474,0.345,0.050713,345,1
0.346,0.5,0,0.608043,0.346,0.0507894,346,1
0.347,0.5,0,0.608612,0.347,0.0508658,347,1
0.348,0.5,0,0.609183,0.348,0.0509423,348,1
0.349,0.5,0,0.609755,0.349,0.0510187,349,1
0.35,0.5,0,0.610328,0.35,0.0510951,350,1
0.351,0.5,0,0.610902,0.351,0.0511716,351,1
0.352,0.5,0,0.611477,0.352,0.051248,352,1
0.353,0.5,0,0.612053,0.353,0.0513245,353,1
0.354,0.5,0,0.61263,0.354,0.0514009,354,1
0.355,0.5,0,0.613209,0.355,0.0514773,355,1
0.356,0.5,0,0.613788,0.356,0.0515538,356,1
0.357,0.5,0,0.614369,0.357,0.0516302,357,1
0.358,0.5,0,0.61495,0.358,0.0517066,358,1
0.359,0.5,0,0.615533,0.359,0.0517831,359,1
0.36,0.5,0,0.616117,0.36,0.0518676,360,1
0.361,0.5,0,0.616702,0.361,0.051957,361,1
0.362,0.5,0,0.617288,0.362,0.0520463,362,1
0.363,0.5,0,0.617875,0.363,0.0521357,363,1
0.364,0.5,0,0.618463,0.364,0.052225,364,1
0.365,0.5,0,0.619052,0.365,0.0523144,365,1
0.366,0.5,0,0.619642,0.366,0.0524038,366,1
0.367,0.5,0,0.620233,0.367,0.0524931,367,1
0.368,0.5,0,0.620825,0.368,0.0525825,368,1
0.369,0.5,0,0.621419,0.369,0.0526719,369,1
0.37,0.5,0,0.622013,0.37,0.0527612,370,1
0.371,0.5,0,0.622608,0.371,0.0528506,371,1
0.372,0.5,0,0.623205,0.372,0.05294,372,1
0.373,0.5,0,0.623802,0.373,0.0530293,373,1
0.374,0.5,0,0.6244,0.374,0.0531187,374,1
0.375,0.5,0,0.625,0.375,0.053208,375,1
0.376,0.5,0,0.625601,0.376,0.0533125,376,1
0.377,0.5,0,0.626202,0.377,0.053417,377,1
0.378,0.5,0,0.626805,0.378,0.0535215,378,1
0.379,0.5,0,0.627408,0.379,0.053626,379,1
0.38,0.5,0,0.628013,0.38,0.0537304,380,1
0.381,0.5,0,0.628618,0.381,0.0538349,381,1
0.382,0.5,0,0.629225,0.382,0.0539394,382,1
0.383,0.5,0,0.629833,0.383,0.0540439,383,1
0.384,0.5,0,0.630441,0.384,0.0541483,384,1
0.385,0.5,0,0.631051,0.385,0.0542528,385,1
0.386,0.5,0,0.631661,0.386,0.0543573,386,1
0.387,0.5,0,0.632273,0.387,0.0544618,387,1
0.388,0.5,0,0.632885,0.388,0.0545662,388,1
0.389,0.5,0,0.633499,0.389,0.0546707,389,1
0.39,0.5,0,0.634114,0.39,0.0547752,390,1
0.391,0.5,0,0.634729,0.391,0.0548863,391,1
0.392,0.5,0,0.635346,0.392,0.0550084,392,1
0.393,0.5,0,0.635963,0.393,0.0551306,393,1
0.394,0.5,0,0.636581,0.394,0.0552527,394,1
0.395,0.5,0,0.637201,0.395,0.0553749,395,1
0.396,0.5,0,0.637821,0.396,0.055497,396,1
0.397,0.5,0,0.638443,0.397,0.0556192,397,1
0.398,0.5,0,0.639065,0.398,0.0557413,398,1
0.399,0.5,0,0.639688,0.399,0.0558635,399,1
0.4,0.5,0,0.640312,0.4,0.0559856,400,1
0.401,0.5,0,0.640938,0.401,0.0561078,401,1
0.402,0.5,0,0.641564,0.402,0.0562299,402,1
0.403,0.5,0,0.642191,0.403,0.0563521,403,1
0.404,0.5,0,0.642819,0.404,0.0564742,404,1
0.405,0.5,0,0.643448,0.405,0.0565963,405,1
0.406,0.5,0,0.644078,0.406,0.0567185,406,1
0.407,0.5,0,0.644708,0.407,0.0568561,407,1
0.408,0.5,0,0.64534,0.408,0.0569989,408,1
0.409,0.5,0,0.645973,0.409,0.0571417,409,1
0.41,0.5,0,0.646607,0.41,0.0572845,410,1
0.411,0.5,0,0.647241,0.411,0.0574273,411,1
0.412,0.5,0,0.647877,0.412,0.0575701,412,1
0.413,0.5,0,0.648513,0.413,0.0577129,413,1
0.414,0.5,0,0.64915,0.414,0.0578558,414,1
0.415,0.5,0,0.649788,0.415,0.0579986,415,1
0.416,0.5,0,0.650428,0.416,0.0581414,416,1
0.417,0.5,0,0.651068,0.417,0.0582842,417,1
0.418,0.5,0,0.651709,0.418,0.058427,418,1
0.419,0.5,0,0.65235,0.419,0.0585698,419,1
0.42,0.5,0,0.652993,0.42,0.0587126,420,1
0.421,0.5,0,0.653637,0.421,0.0588554,421,1
0.422,0.5,0,0.654281,0.422,0.0590012,422,1
0.423,0.5,0,0.654927,0.423,0.0591681,423,1
0.424,0.5,0,0.655573,0.424,0.0593351,424,1
0.425,0.5,0,0.65622,0.425,0.0595021,425,1
0.426,0.5,0,0.656868,0.426,0.059669,426,1
0.427,0.5,0,0.657517,0.427,0.059836,427,1
0.428,0.5,0,0.658167,0.428,0.0600029,428,1
0.429,0.5,0,0.658818,0.429,0.0601699,429,1
0.43,0.5,0,0.659469,0.43,0.0603368,430,1
0.431,0.5,0,0.660122,0.431,0.0605038,431,1
0.432,0.5,0,0.660775,0.432,0.0606707,432,1
0.433,0.5,0,0.66143,0.433,0.0608377,433,1
0.434,0.5,0,0.662085,0.434,0.0610046,434,1
0.435,0.5,0,0.662741,0.435,0.0611716,435,1
0.436,0.5,0,0.663397,0.436,0.0613385,436,1
0.437,0.5,0,0.664055,0.437,0.0615055,437,1
0.438,0.5,0,0.664714,0.438,0.0616866,438,1
0.439,0.5,0,0.665373,0.439,0.0618818,439,1
0.44,0.5,0,0.666033,0.44,0.0620769,440,1
0.441,0.5,0,0.666694,0.441,0.0622721,441,1
0.442,0.5,0,0.667356,0.442,0.0624673,442,1
0.443,0.5,0,0.668019,0.443,0.0626625,443,1
0.444,0.5,0,0.668682,0.444,0.0628577,444,1
0.445,0.5,0,0.669347,0.445,0.0630529,445,1
0.446,0.5,0,0.670012,0.446,0.0632481,446,1
0.447,0.5,0,0.670678,0.447,0.0634433,447,1
0.448,0.5,0,0.671345,0.448,0.0636385,448,1
0.449,0.5,0,0.672013,0.449,0.0638336,449,1
0.45,0.5,0,0.672681,0.45,0.0640288,450,1
0.451,0.5,0,0.673351,0.451,0.064224,451,1
0.452,0.5,0,0.674021,0.452,0.0644192,452,1
0.453,0.5,0,0.674692,0.453,0.0646144,453,1
0.454,0.5,0,0.675364,0.454,0.0648385,454,1
0.455,0.5,0,0.676036,0.455,0.0650667,455,1
0.456,0.5,0,0.67671,0.456,0.0652949,456,1
0.457,0.5,0,0.677384,0.457,0.0655231,457,1
0.458,0.5,0,0.678059,0.458,0.0657513,458,1
0.459,0.5,0,0.678735,0.459,0.0659795,459,1
0.46,0.5,0,0.679412,0.46,0.0662077,460,1
0.461,0.5,0,0.680089,0.461,0.0664359,461,1
0.462,0.5,0,0.680767,0.462,0.0666641,462,1
0.463,0.5,0,0.681446,0.463,0.0668923,463,1
0.464,0.5,0,0.682126,0.464,0.0671204,464,1
0.465,0.5,0,0.682807,0.465,0.0673487,465,1
0.466,0.5,0,0.683488,0.466,0.0675768,466,1
0.467,0.5,0,0.68417,0.467,0.0678051,467,1
