Points_0,Points_1,Points_2,Points_Magnitude,arc_length,phi,Point ID,vtkValidPointMask
0.442,0.442,0,0.625082,0.625082,0.0568109,442,1
0.443,0.443,0,0.626497,0.626497,0.0571024,443,1
0.444,0.444,0,0.627911,0.627911,0.0573939,444,1
0.445,0.445,0,0.629325,0.629325,0.0576854,445,1
0.446,0.446,0,0.630739,0.630739,0.0579769,446,1
0.447,0.447,0,0.632153,0.632153,0.0582684,447,1
0.448,0.448,0,0.633568,0.633568,0.0585599,448,1
0.449,0.449,0,0.634982,0.634982,0.0588513,449,1
0.45,0.45,0,0.636396,0.636396,0.0591428,450,1
0.451,0.451,0,0.63781,0.63781,0.0594343,451,1
0.452,0.452,0,0.639225,0.639225,0.0597258,452,1
0.453,0.453,0,0.640639,0.640639,0.0600173,453,1
0.454,0.454,0,0.642053,0.642053,0.0603383,454,1
0.455,0.455,0,0.643467,0.643467,0.0606636,455,1
0.456,0.456,0,0.644881,0.644881,0.0609888,456,1
0.457,0.457,0,0.646296,0.646296,0.0613141,457,1
0.458,0.458,0,0.64771,0.64771,0.0616393,458,1
0.459,0.459,0,0.649124,0.649124,0.0619646,459,1
0.46,0.46,0,0.650538,0.650538,0.0622898,460,1
0.461,0.461,0,0.651952,0.651952,0.0626151,461,1
0.462,0.462,0,0.653367,0.653367,0.0629403,462,1
0.463,0.463,0,0.654781,0.654781,0.0632656,463,1
0.464,0.464,0,0.656195,0.656195,0.0635908,464,1
0.465,0.465,0,0.657609,0.657609,0.0639161,465,1
0.466,0.466,0,0.659024,0.659024,0.0642413,466,1
0.467,0.467,0,0.660438,0.660438,0.0645666,467,1
0.468,0.468,0,0.661852,0.661852,0.0648918,468,1
0.469,0.469,0,0.663266,0.663266,0.0652269,469,1
0.47,0.47,0,0.66468,0.66468,0.0655915,470,1
0.471,0.471,0,0.666095,0.666095,0.0659561,471,1
0.472,0.472,0,0.667509,0.667509,0.0663207,472,1
0.473,0.473,0,0.668923,0.668923,0.0666853,473,1
0.474,0.474,0,0.670337,0.670337,0.0670499,474,1
0.475,0.475,0,0.671751,0.671751,0.0674145,475,1
0.476,0.476,0,0.673166,0.673166,0.0677791,476,1
