Points_0,Points_1,Points_2,Points_Magnitude,arc_length,phi,Point ID,vtkValidPointMask
0.5,0.448,0,0.671345,0.448,0.0856519,448,1
0.5,0.449,0,0.672013,0.449,0.085813,449,1
0.5,0.45,0,0.672681,0.45,0.0859742,450,1
0.5,0.451,0,0.673351,0.451,0.0861353,451,1
0.5,0.452,0,0.674021,0.452,0.0862964,452,1
0.5,0.453,0,0.674692,0.453,0.0864576,453,1
0.5,0.454,0,0.675364,0.454,0.0866259,454,1
0.5,0.455,0,0.676036,0.455,0.0867954,455,1
0.5,0.456,0,0.67671,0.456,0.0869648,456,1
0.5,0.457,0,0.677384,0.457,0.0871342,457,1
0.5,0.458,0,0.678059,0.458,0.0873036,458,1
0.5,0.459,0,0.678735,0.459,0.087473,459,1
0.5,0.46,0,0.679412,0.46,0.0876424,460,1
0.5,0.461,0,0.680089,0.461,0.0878119,461,1
0.5,0.462,0,0.680767,0.462,0.0879813,462,1
0.5,0.463,0,0.681446,0.463,0.0881507,463,1
0.5,0.464,0,0.682126,0.464,0.0883201,464,1
0.5,0.465,0,0.682807,0.465,0.0884895,465,1
0.5,0.466,0,0.683488,0.466,0.0886589,466,1
0.5,0.467,0,0.68417,0.467,0.0888284,467,1
0.5,0.468,0,0.684853,0.468,0.0889978,468,1
0.5,0.469,0,0.685537,0.469,0.0891694,469,1
0.5,0.47,0,0.686222,0.47,0.0893477,470,1
0.5,0.471,0,0.686907,0.471,0.089526,471,1
0.5,0.472,0,0.687593,0.472,0.0897043,472,1
0.5,0.473,0,0.68828,0.473,0.0898826,473,1
0.5,0.474,0,0.688967,0.474,0.0900609,474,1
