Points_0,Points_1,Points_2,Points_Magnitude,arc_length,phi,Point ID,vtkValidPointMask
0.406,0.5,0,0.644078,0.406,0.0701313,406,1
0.407,0.5,0,0.644708,0.407,0.0703063,407,1
0.408,0.5,0,0.64534,0.408,0.0704814,408,1
0.409,0.5,0,0.645973,0.409,0.0706564,409,1
0.41,0.5,0,0.646607,0.41,0.0708314,410,1
0.411,0.5,0,0.647241,0.411,0.0710065,411,1
0.412,0.5,0,0.647877,0.412,0.0711815,412,1
0.413,0.5,0,0.648513,0.413,0.0713565,413,1
0.414,0.5,0,0.64915,0.414,0.0715315,414,1
0.415,0.5,0,0.649788,0.415,0.0717066,415,1
0.416,0.5,0,0.650428,0.416,0.0718816,416,1
0.417,0.5,0,0.651068,0.417,0.0720566,417,1
0.418,0.5,0,0.651709,0.418,0.0722317,418,1
0.419,0.5,0,0.65235,0.419,0.0724067,419,1
0.42,0.5,0,0.652993,0.42,0.0725817,420,1
0.421,0.5,0,0.653637,0.421,0.0727567,421,1
0.422,0.5,0,0.654281,0.422,0.0729318,422,1
0.423,0.5,0,0.654927,0.423,0.0731068,423,1
0.424,0.5,0,0.655573,0.424,0.0732818,424,1
0.425,0.5,0,0.65622,0.425,0.0734568,425,1
0.426,0.5,0,0.656868,0.426,0.0736319,426,1
0.427,0.5,0,0.657517,0.427,0.0738069,427,1
0.428,0.5,0,0.658167,0.428,0.0739819,428,1
0.429,0.5,0,0.658818,0.429,0.0741569,429,1
0.43,0.5,0,0.659469,0.43,0.074332,430,1
0.431,0.5,0,0.660122,0.431,0.074507,431,1
0.432,0.5,0,0.660775,0.432,0.074682,432,1
0.433,0.5,0,0.66143,0.433,0.074857,433,1
0.434,0.5,0,0.662085,0.434,0.0750321,434,1
0.435,0.5,0,0.662741,0.435,0.0752071,435,1
0.436,0.5,0,0.663397,0.436,0.0753821,436,1
0.437,0.5,0,0.664055,0.437,0.0755572,437,1
0.438,0.5,0,0.664714,0.438,0.0757857,438,1
0.439,0.5,0,0.665373,0.439,0.0760676,439,1
0.44,0.5,0,0.666033,0.44,0.0763496,440,1
0.441,0.5,0,0.666694,0.441,0.0766315,441,1
0.442,0.5,0,0.667356,0.442,0.0769135,442,1
0.443,0.5,0,0.668019,0.443,0.0771954,443,1
0.444,0.5,0,0.668682,0.444,0.0774774,444,1
0.445,0.5,0,0.669347,0.445,0.0777593,445,1
0.446,0.5,0,0.670012,0.446,0.0780413,446,1
0.447,0.5,0,0.670678,0.447,0.0783233,447,1
0.448,0.5,0,0.671345,0.448,0.0786052,448,1
0.449,0.5,0,0.672013,0.449,0.0788872,449,1
0.45,0.5,0,0.672681,0.45,0.0791691,450,1
0.451,0.5,0,0.673351,0.451,0.0794511,451,1
0.452,0.5,0,0.674021,0.452,0.0797331,452,1
0.453,0.5,0,0.674692,0.453,0.080015,453,1
0.454,0.5,0,0.675364,0.454,0.080297,454,1
0.455,0.5,0,0.676036,0.455,0.0805789,455,1
0.456,0.5,0,0.67671,0.456,0.0808609,456,1
0.457,0.5,0,0.677384,0.457,0.0811428,457,1
0.458,0.5,0,0.678059,0.458,0.0814248,458,1
0.459,0.5,0,0.678735,0.459,0.0817067,459,1
0.46,0.5,0,0.679412,0.46,0.0819887,460,1
0.461,0.5,0,0.680089,0.461,0.0822707,461,1
0.462,0.5,0,0.680767,0.462,0.0825526,462,1
0.463,0.5,0,0.681446,0.463,0.0828346,463,1
0.464,0.5,0,0.682126,0.464,0.0831165,464,1
0.465,0.5,0,0.682807,0.465,0.0833985,465,1
0.466,0.5,0,0.683488,0.466,0.0836805,466,1
0.467,0.5,0,0.68417,0.467,0.0839624,467,1
0.468,0.5,0,0.684853,0.468,0.0842444,468,1
0.469,0.5,0,0.685537,0.469,0.0845263,469,1
0.47,0.5,0,0.686222,0.47,0.0848083,470,1
0.471,0.5,0,0.686907,0.471,0.0850902,471,1
0.472,0.5,0,0.687593,0.472,0.0853722,472,1
0.473,0.5,0,0.68828,0.473,0.0856541,473,1
0.474,0.5,0,0.688967,0.474,0.0859361,474,1
0.475,0.5,0,0.689656,0.475,0.0862181,475,1
0.476,0.5,0,0.690345,0.476,0.0865,476,1
0.477,0.5,0,0.691035,0.477,0.086782,477,1
